month_invoice,invoice_id,supplier,med_name,packs,price,total_price
2025-09-01,P8SLHX3MDIOZ4SST,Animal Meds Ltd.,Phenobarbital,25.5,30,765.0
2025-09-01,31YW13RHPOS0SXB0,Vet Supplies Co.,Prednisolone,14.08,22,309.76
2025-09-01,PKTDBYSLG7M3I0GF,Animal Meds Ltd.,Renal Support RX (Cat),11.95,50,597.5
2025-09-01,V6HJHHUWM40LZJER,Pets Pharma,RespiraTonic,4.2,30,126.0
2025-09-01,TU7DSQ1NRP107FM3,Animal Meds Ltd.,RetinoGuard,23.200000000000003,50,1160.0000000000002
2025-09-01,XDTFB4NJSI5Z45SL,Vet Pharma Inc.,Rimadyl (Carprofen),69.5,45,3127.5
2025-09-01,DP9LJ6MX4VX84SZQ,Vet Pharma Inc.,SlimPaws,3.63,35,127.05
2025-09-01,7QCUQD3Q04ENUA8Z,Pets Pharma,ThyroVet,11.9,40,476.0
2025-09-01,R6HQ3FDEJHX5MQ7G,Animal Meds Ltd.,Tobrex (Tobramycin),87.5,15,1312.5
2025-09-01,TVLS3ZDO4N4HOR20,Pets Pharma,Torbutrol (Butorphanol Tartrate),29.0,40,1160.0
2025-09-01,MN7ASZMFHNB1PJ1L,Animal Meds Ltd.,Tresaderm (Antibiotic Drops),30.5,20,610.0
2025-09-01,UX7IGY8S11HE339Q,Vet Pharma Inc.,UroVet,39.47,28,1105.1599999999999
2025-09-01,A6ARFTEKSNXYSY99,Pets Pharma,Vetmedin (Pimobendan),354.0,60,21240.0
2025-09-01,LJUJHIYB4EVVYXGR,Vet Supplies Co.,VetriScience Perio Support,2.9,28,81.2
2025-09-01,2WFXB0JHSV9WPYG7,Vet Supplies Co.,Virbac C.E.T. Enzymatic Oral Gel,37.4,15,561.0
2025-09-01,6GBDNIFZXJ3J5NB3,Vet Supplies Co.,WetTailMed,9.1,12,109.19999999999999
2025-09-01,I9SFFGT2OIF4K9Q7,Vet Pharma Inc.,WormAway,10.28,10,102.8
2025-09-01,H1CJNH93HA5SZNA2,Vet Supplies Co.,WormGuard,11.95,15,179.25
2025-09-01,WDDJA630FTPM62GA,Pets Pharma,Zyrtec (Cetirizine),41.099999999999994,20,821.9999999999999
2025-10-01,H8LU04SLFY0EQP7L,Vet Pharma Inc.,Adequan Canine,74.0,50,3700.0
2025-10-01,BOFUJ8PBNSR43Q59,Pets Pharma,Adequan Canine Injection,95.0,60,5700.0
2025-10-01,R6PD6LVVDI094PXE,Animal Meds Ltd.,AllerEx,11.89,22,261.58000000000004
2025-10-01,9MX00SJG6I7LLYU7,Vet Supplies Co.,ArthriFlex,2.9,30,87.0
2025-10-01,PZIRLZHI08QS19K9,Vet Supplies Co.,Arthroflex,32.6,35,1141.0
2025-10-01,HDNMOS9QKCR3ERL2,Animal Meds Ltd.,Atopica (Cyclosporine),51.0,90,4590.0
2025-10-01,6G9AJPK2AUY9Q24T,Animal Meds Ltd.,Beano,9.8,20,196.0
2025-10-01,EBIFR94D5X6F3CWP,Vet Pharma Inc.,BoneHeal,10.92,40,436.8
2025-10-01,G8N5T6A995YT2P39,Pets Pharma,Canine Eye Health,8.3,30,249.00000000000003
2025-10-01,8PBZ0F2JCJXLVKPW,Vet Pharma Inc.,CardioVet,9.6,50,480.0
2025-10-01,FF3VC5MFPVCS25GB,Vet Supplies Co.,Cephalexin (500 mg),24.0,20,480.0
2025-10-01,7HAAW98EMJO7WTKY,Animal Meds Ltd.,Cerenia (Maropitant),26.0,50,1300.0
2025-10-01,8BTIL6SML8IEZGC3,Pets Pharma,Clavamox (Amoxicillin + Clavulanic),68.0,25,1700.0
2025-10-01,IGHVOKBPAHQXV4YL,Vet Pharma Inc.,Clavamox (Amoxicillin/Clavulanic),78.5,25,1962.5
2025-10-01,0VNGB96SBFHWII7O,Animal Meds Ltd.,CushiVet,11.74,45,528.3
2025-10-01,K8WC2ZUWXCNLYPMI,Vet Pharma Inc.,Cystaid,26.0,30,780.0
2025-10-01,WHB9QQS2AX0GXUBL,Vet Pharma Inc.,Dasuquin Advanced,13.65,70,955.5
2025-10-01,2F4CWSTPYOXTPGDD,Pets Pharma,Dermacure,2.08,18,37.44
2025-10-01,FUIZTLZX1QSFCHHQ,Vet Supplies Co.,DiarStop,35.83,15,537.4499999999999
2025-10-01,157ETL0FR72I4FBS,Animal Meds Ltd.,EarClear,12.4,10,124.0
2025-10-01,8XB3QFOQCPGX6VI7,Animal Meds Ltd.,Enrofloxacin (Baytril),31.0,20,620.0
2025-10-01,JNAK0MDUD5OEI2HC,Vet Pharma Inc.,Enzymatic Dental Gel,4.64,25,115.99999999999999
2025-10-01,VETDTOR5TKIAH0MV,Pets Pharma,EyeClear,9.600000000000001,18,172.8
2025-10-01,UOZP58TPUC4JXATJ,Vet Supplies Co.,Fenbendazole (Panacur),142.0,22,3124.0
2025-10-01,THOB59N42PIFDS61,Vet Supplies Co.,FleaGuard,6.71,20,134.2
2025-10-01,5LBHLT9N2ZA1XKCF,Animal Meds Ltd.,FleaStop,12.65,25,316.25
2025-10-01,0C6ZJDMZEFTZR2ZK,Pets Pharma,FlexiJoint (Dog),12.64,50,632.0
2025-10-01,MAO0X7FZ5YWQU8F1,Pets Pharma,Frontline Plus,115.0,35,4025.0
2025-10-01,6ND0YFIQXC6SZX34,Vet Pharma Inc.,FungalGuard,4.12,40,164.8
2025-10-01,QKL6E8HLRJ5Z54QH,Pets Pharma,Gabapentin,40.5,55,2227.5
2025-10-01,J07U72GA7B8879D3,Pets Pharma,GingivaPlus,10.23,28,286.44
2025-10-01,YV6KC5OEVVR4SGSI,Animal Meds Ltd.,Griseofulvin,45.5,15,682.5
2025-10-01,U0GXLSPHDCS27BBQ,Pets Pharma,Hill's Prescription Diet w/d,8.25,75,618.75
2025-10-01,XJP0UZ65MCND1U5P,Pets Pharma,Levothyroxine,8.1,20,162.0
2025-10-01,N85QS2DCFACEARC2,Vet Pharma Inc.,Methimazole,29.75,22,654.5
2025-10-01,LT6JPX6M26ZL8RNC,Pets Pharma,Metronidazole,84.0,10,840.0
2025-10-01,88MXOWYMMMKJXSBN,Pets Pharma,Nutra Thrive Canine,4.32,60,259.20000000000005
2025-10-01,QSCIPZYH9D1G4EVT,Animal Meds Ltd.,OncoCare,7.81,85,663.85
2025-10-01,JU3B23116T2K7RBE,Vet Supplies Co.,OraVet Dental Gel,7.5,25,187.5
2025-10-01,UOP4K62J855ZFZ7E,Animal Meds Ltd.,OtitisClean,20.5,15,307.5
2025-10-01,28HFLMA8DOCSOGMS,Animal Meds Ltd.,Otomax (Mometasone Furoate),25.8,45,1161.0
2025-10-01,YHLIU6KU39MELJP6,Vet Supplies Co.,Palladia (Toceranib Phosphate),46.5,120,5580.0
2025-10-01,HJFGRE40QIP88RN3,Vet Pharma Inc.,Petromalt,19.4,25,484.99999999999994
2025-10-01,GZ72RJRSHPTEB59H,Pets Pharma,Phenobarbital,59.5,30,1785.0
2025-10-01,KIWV5003PO9YHKDE,Animal Meds Ltd.,Prednisolone,6.24,22,137.28
2025-10-01,60T4N3S5ZMLHCX85,Vet Pharma Inc.,Renal Support RX (Cat),13.57,50,678.5
2025-10-01,JZDX27RPGCNDFT72,Vet Supplies Co.,RespiraTonic,1.18,30,35.4
2025-10-01,Y4YOCQHXFV3U2WYF,Vet Supplies Co.,RetinoGuard,4.1,50,204.99999999999997
2025-10-01,1XHYH8YMMYA3QG7Y,Animal Meds Ltd.,Rimadyl (Carprofen),82.0,45,3690.0
2025-10-01,8SB343M31P760CC7,Vet Supplies Co.,SlimPaws,4.93,35,172.54999999999998
2025-10-01,S1EMW4UEG14I171M,Vet Supplies Co.,ThyroVet,9.55,40,382.0
2025-10-01,ENN9SQ32KI67PR0N,Animal Meds Ltd.,Tobrex (Tobramycin),57.0,15,855.0
2025-10-01,49W00CW2OS1193VJ,Animal Meds Ltd.,Torbutrol (Butorphanol Tartrate),15.5,40,620.0
2025-10-01,QVQRMEKSV1NWHLVI,Vet Supplies Co.,Tresaderm (Antibiotic Drops),40.0,20,800.0
2025-10-01,GQZ5NHP8N6Y0POSY,Animal Meds Ltd.,UroVet,31.830000000000002,28,891.24
2025-10-01,I70PAI0SUYNK1HIM,Pets Pharma,Vetmedin (Pimobendan),205.0,60,12300.0
2025-10-01,Q3GBF0JYS89GHVO3,Animal Meds Ltd.,VetriScience Perio Support,9.42,28,263.76
2025-10-01,M7UJA04J2KMLK8U4,Animal Meds Ltd.,Virbac C.E.T. Enzymatic Oral Gel,25.4,15,381.0
2025-10-01,5LO27ZDH7FYTBNMF,Pets Pharma,WetTailMed,12.6,12,151.2
2025-10-01,8W1LJPKK5YBLJBES,Vet Supplies Co.,WormAway,11.29,10,112.89999999999999
2025-10-01,ENXUYR2G0M0K18BA,Animal Meds Ltd.,WormGuard,7.23,15,108.45
2025-10-01,ZTE7G7RINZ3YAWDW,Vet Pharma Inc.,Zyrtec (Cetirizine),8.9,20,178.0
2025-11-01,LFU6DCE1GMKFB2AS,Pets Pharma,Adequan Canine,33.0,50,1650.0
2025-11-01,8M58OZ5VGV2WSGBG,Vet Pharma Inc.,Adequan Canine Injection,50.0,60,3000.0
2025-11-01,YPCZFPWSBRM86ECT,Animal Meds Ltd.,AllerEx,2.84,22,62.48
2025-11-01,1L6R3F59NM825FJY,Vet Supplies Co.,ArthriFlex,0.28,30,8.4
2025-11-01,PTWYDVLD36IQR6YR,Vet Supplies Co.,Arthroflex,19.0,35,665.0
2025-11-01,GXX00K886E51XO77,Vet Supplies Co.,Atopica (Cyclosporine),51.0,90,4590.0
2025-11-01,DL2P80EN6YHVGTDR,Pets Pharma,Beano,12.0,20,240.0
2025-11-01,ZQ3ZVW8KKCSDL3QE,Pets Pharma,BoneHeal,4.62,40,184.8
2025-11-01,8GRPB9JJIUUPZZFF,Animal Meds Ltd.,Canine Eye Health,6.64,30,199.2
2025-11-01,70GIH0XH20AYK9Z4,Pets Pharma,CardioVet,13.44,50,672.0
2025-11-01,M18C4A284RCOGQ88,Pets Pharma,Cephalexin (500 mg),17.0,20,340.0
2025-11-01,Q1T97CT9C4HML0V9,Pets Pharma,Cerenia (Maropitant),86.0,50,4300.0
2025-11-01,BU2V7PI59X40XDJ6,Pets Pharma,Clavamox (Amoxicillin + Clavulanic),45.0,25,1125.0
2025-11-01,KE34R6NGXZ34D6V1,Pets Pharma,Clavamox (Amoxicillin/Clavulanic),58.0,25,1450.0
2025-11-01,TKOHSXSUIX94USDH,Pets Pharma,CushiVet,13.28,45,597.6
2025-11-01,ZG1ZT8SHNKJCT5L7,Animal Meds Ltd.,Cystaid,51.0,30,1530.0
2025-11-01,0MDFQ54SOHJ4FKWQ,Vet Pharma Inc.,Dasuquin Advanced,13.100000000000001,70,917.0000000000001
2025-11-01,O95UJVEZ3NHW98JJ,Vet Supplies Co.,Dermacure,1.06,18,19.080000000000002
2025-11-01,EDFUX4G89T59FTK5,Animal Meds Ltd.,DiarStop,28.23,15,423.45
2025-11-01,KZ8PSY416VPEQTNH,Vet Supplies Co.,EarClear,15.3,10,153.0
2025-11-01,92HVBTYKUBDUTAKJ,Vet Supplies Co.,Enrofloxacin (Baytril),36.0,20,720.0
2025-11-01,2V6DUN6XVPJNVMG0,Pets Pharma,Enzymatic Dental Gel,3.1,25,77.5
2025-11-01,TMPB8IFMUL3A3CCY,Vet Supplies Co.,EyeClear,16.1,18,289.8
2025-11-01,K2FDTNOX4OV2AWRD,Vet Pharma Inc.,Fenbendazole (Panacur),35.0,22,770.0
2025-11-01,R7PBEO4G019JA2F0,Animal Meds Ltd.,FleaGuard,4.3,20,86.0
2025-11-01,NKLTXWOBADHR2N4H,Vet Pharma Inc.,FleaStop,1.78,25,44.5
2025-11-01,S5AWNA1ZZKD7SYNJ,Pets Pharma,FlexiJoint (Dog),10.56,50,528.0
2025-11-01,VTZJYCM9DQYLMUYV,Vet Supplies Co.,Frontline Plus,96.0,35,3360.0
2025-11-01,6INTE7P5APMH7VDN,Vet Supplies Co.,FungalGuard,9.3,40,372.0
2025-11-01,Q1ZE3JW7HDRDQH23,Animal Meds Ltd.,Gabapentin,31.5,55,1732.5
2025-11-01,UPN3KPN4X6IIJYMR,Vet Supplies Co.,GingivaPlus,1.48,28,41.44
2025-11-01,AQNFGC9X3IAZKB6E,Vet Pharma Inc.,Griseofulvin,47.5,15,712.5
2025-11-01,63ZEICUDOCYRM4BE,Pets Pharma,Hill's Prescription Diet w/d,1.4,75,105.0
2025-11-01,15O67QYR3TLRHWUH,Pets Pharma,Levothyroxine,2.75,20,55.0
2025-11-01,EZ4BJIP6ASNSX6BA,Animal Meds Ltd.,Methimazole,28.25,22,621.5
2025-11-01,RRDS8945DUQDLBDB,Vet Pharma Inc.,Metronidazole,93.0,10,930.0
2025-11-01,JM8ESBGEZ9RNL5YX,Vet Supplies Co.,Nutra Thrive Canine,2.56,60,153.6
2025-11-01,3XKPI82MU15BAPFA,Pets Pharma,OncoCare,10.63,85,903.5500000000001
2025-11-01,R3C1A13H6HG3T881,Vet Pharma Inc.,OraVet Dental Gel,7.25,25,181.25
2025-11-01,WYBSQKA8N0V6XQ4A,Vet Supplies Co.,OtitisClean,4.8,15,72.0
2025-11-01,35B1SAJZ3VB5VLFB,Vet Supplies Co.,Otomax (Mometasone Furoate),18.8,45,846.0
2025-11-01,Z9F9FK677QVSHZPQ,Vet Supplies Co.,Palladia (Toceranib Phosphate),44.5,120,5340.0
2025-11-01,1881ZUVF2Z5RSY2Z,Animal Meds Ltd.,Petromalt,11.4,25,285.0
2025-11-01,4MLLYMGL3LXPN26G,Vet Supplies Co.,Phenobarbital,13.0,30,390.0
2025-11-01,776A7S8R4LEKMARL,Vet Supplies Co.,Prednisolone,0.8200000000000001,22,18.040000000000003
2025-11-01,XKXAF3LUFDO8QVN3,Pets Pharma,Renal Support RX (Cat),7.590000000000001,50,379.50000000000006
2025-11-01,VP32NJ2DM10Z0DLR,Vet Pharma Inc.,RespiraTonic,7.3,30,219.0
2025-11-01,7NLKQMQY39TCF0UB,Vet Supplies Co.,RetinoGuard,24.4,50,1220.0
2025-11-01,GK6KYLUC3M2SOBYK,Animal Meds Ltd.,Rimadyl (Carprofen),25.5,45,1147.5
2025-11-01,IGUB002TTE8EEFLD,Vet Supplies Co.,SlimPaws,7.45,35,260.75
2025-11-01,9C2RDA9LK2E1TCZE,Vet Pharma Inc.,ThyroVet,11.2,40,448.0
2025-11-01,9SNEX1AK3PM7KM1D,Vet Pharma Inc.,Tobrex (Tobramycin),52.5,15,787.5
2025-11-01,R8NHYVA6DC7OEZCE,Pets Pharma,Torbutrol (Butorphanol Tartrate),33.0,40,1320.0
2025-11-01,00JZEJU1579ZQA2R,Animal Meds Ltd.,Tresaderm (Antibiotic Drops),26.5,20,530.0
2025-11-01,D2BU6FEN07X37YYH,Pets Pharma,UroVet,16.630000000000003,28,465.6400000000001
2025-11-01,NHN4AT0HQNMWN1S8,Pets Pharma,Vetmedin (Pimobendan),179.0,60,10740.0
2025-11-01,A9086WKFOUODA1U0,Vet Supplies Co.,VetriScience Perio Support,4.4,28,123.20000000000002
2025-11-01,YTENLTMBZVP0XGLB,Animal Meds Ltd.,Virbac C.E.T. Enzymatic Oral Gel,20.6,15,309.0
2025-11-01,3I73HUG2ABDDIGPR,Pets Pharma,WetTailMed,5.5,12,66.0
2025-11-01,4CQKJNRAS8M5Y52V,Pets Pharma,WormAway,7.24,10,72.4
2025-11-01,BQHZSL9LDLQAB5CF,Vet Supplies Co.,WormGuard,6.72,15,100.8
2025-11-01,406W9OAU7Q1I43HE,Pets Pharma,Zyrtec (Cetirizine),10.8,20,216.0
2025-12-01,VCHWCUVV6199XUTI,Pets Pharma,Adequan Canine,51.0,50,2550.0
2025-12-01,5X42TYKXLOA0O2JG,Animal Meds Ltd.,Adequan Canine Injection,20.0,60,1200.0
2025-12-01,9NQSA7M5ML4WOB3K,Pets Pharma,AllerEx,0.63,22,13.86
2025-12-01,URKW98TG5WU70W59,Pets Pharma,ArthriFlex,0.26,30,7.800000000000001
2025-12-01,C9MMADMI8YNK8SDG,Pets Pharma,Arthroflex,0.8,35,28.0
2025-12-01,WVHFLI1IZGVANS09,Animal Meds Ltd.,Atopica (Cyclosporine),32.0,90,2880.0
2025-12-01,7C9ASHTJCJZ7Q2YB,Vet Pharma Inc.,Beano,10.8,20,216.0
2025-12-01,7J8MV26H6XOEJZ8U,Vet Pharma Inc.,BoneHeal,0.22,40,8.8
2025-12-01,M5D41OXKIX8KIUMM,Vet Pharma Inc.,Canine Eye Health,10.3,30,309.0
2025-12-01,I2Y1UDAQCXXPA84Y,Animal Meds Ltd.,CardioVet,6.52,50,326.0
2025-12-01,TRJ14857KNWLL2J6,Vet Supplies Co.,Cephalexin (500 mg),38.0,20,760.0
2025-12-01,22SY3FXO20KCZC49,Pets Pharma,Cerenia (Maropitant),7.0,50,350.0
2025-12-01,8QLDAYD2NNZHDCG4,Vet Supplies Co.,Clavamox (Amoxicillin + Clavulanic),27.0,25,675.0
2025-12-01,IOU560K04PA7NQ21,Pets Pharma,Clavamox (Amoxicillin/Clavulanic),12.0,25,300.0
2025-12-01,DXTRO96LN2NIEITG,Pets Pharma,CushiVet,5.6,45,251.99999999999997
2025-12-01,07934GDDF2ITB5S3,Vet Supplies Co.,Cystaid,20.0,30,600.0
2025-12-01,U95BS6N0B789Z18N,Pets Pharma,Dasuquin Advanced,11.85,70,829.5
2025-12-01,KP4MJ7Q3H5WXKVXN,Vet Supplies Co.,Dermacure,1.1400000000000001,18,20.520000000000003
2025-12-01,UKBVZHRXTVBE1Z5M,Vet Supplies Co.,DiarStop,12.65,15,189.75
2025-12-01,P8NCH40JZ6OHMFSU,Vet Supplies Co.,Enrofloxacin (Baytril),11.5,20,230.0
2025-12-01,NHSEB9ZHHR8GI5S2,Vet Pharma Inc.,Enzymatic Dental Gel,7.04,25,176.0
2025-12-01,31B3F9CXSKJXNE6Y,Vet Supplies Co.,EyeClear,12.1,18,217.79999999999998
2025-12-01,TOMUN3174IZTQVTU,Animal Meds Ltd.,FleaStop,0.18,25,4.5
2025-12-01,DJUTFE9S1U3NCR6L,Vet Pharma Inc.,FlexiJoint (Dog),10.2,50,509.99999999999994
2025-12-01,IX1ZUNK522WDZRPO,Vet Supplies Co.,Frontline Plus,20.0,35,700.0
2025-12-01,R0ASPD264PFUJPU8,Animal Meds Ltd.,FungalGuard,1.3,40,52.0
2025-12-01,I3OJSAMAXESYQVBH,Pets Pharma,Gabapentin,17.5,55,962.5
2025-12-01,PZ139CIGFQRO2RG3,Vet Pharma Inc.,Hill's Prescription Diet w/d,9.8,75,735.0
2025-12-01,D1R3QYUJAUC1PQQR,Animal Meds Ltd.,Levothyroxine,3.9,20,78.0
2025-12-01,APU0IC5MS3AAIER0,Animal Meds Ltd.,Methimazole,21.0,22,462.0
2025-12-01,R4KG3AMX6O1GJ6N1,Animal Meds Ltd.,Metronidazole,33.0,10,330.0
2025-12-01,J7QWJN44YS4FSLVV,Pets Pharma,Nutra Thrive Canine,10.12,60,607.1999999999999
2025-12-01,N3C0W0U94GQY65G4,Vet Supplies Co.,OncoCare,5.63,85,478.55
2025-12-01,ECK8HUC9MJDR1YVT,Pets Pharma,OtitisClean,2.1,15,31.5
2025-12-01,55IPJ37WLDFJZSAQ,Vet Supplies Co.,Otomax (Mometasone Furoate),10.2,45,458.99999999999994
2025-12-01,I3VC8VCK900DSU1T,Vet Supplies Co.,Palladia (Toceranib Phosphate),18.5,120,2220.0
2025-12-01,SMSNGRA1UXAXBZ99,Pets Pharma,Phenobarbital,2.0,30,60.0
2025-12-01,L8O0M2BKFX6R8T7H,Animal Meds Ltd.,Prednisolone,4.24,22,93.28
2025-12-01,CG9MKGGQ293CBLQ9,Pets Pharma,Renal Support RX (Cat),7.51,50,375.5
2025-12-01,G7PAI5K4UXM956N8,Vet Pharma Inc.,RetinoGuard,4.4,50,220.00000000000003
2025-12-01,F4UKJCA37CFZYLG9,Animal Meds Ltd.,Rimadyl (Carprofen),13.5,45,607.5
2025-12-01,WF1E3SG39F3ZF43B,Vet Supplies Co.,SlimPaws,10.12,35,354.2
2025-12-01,UI8QLSN5F4TUG810,Vet Supplies Co.,ThyroVet,5.21,40,208.4
2025-12-01,RAWDU74SAQRUFD6G,Animal Meds Ltd.,Tobrex (Tobramycin),49.0,15,735.0
2025-12-01,ZB0VQ8WVT3UE8DPB,Pets Pharma,Tresaderm (Antibiotic Drops),14.0,20,280.0
2025-12-01,IC4CHOFXDQ7UKFTE,Animal Meds Ltd.,UroVet,4.36,28,122.08000000000001
2025-12-01,7W8FQX0Y6D8BQ5UI,Pets Pharma,Vetmedin (Pimobendan),96.0,60,5760.0
2025-12-01,VXQ7HQ67H7I8JV0F,Pets Pharma,VetriScience Perio Support,2.16,28,60.480000000000004
2025-12-01,3T8111LRA8P2H0HC,Animal Meds Ltd.,Virbac C.E.T. Enzymatic Oral Gel,11.6,15,174.0
2025-12-01,NNQNOYMVEY0PPZDL,Vet Supplies Co.,WetTailMed,8.6,12,103.19999999999999
2025-12-01,D3NNRCT8KX0LEXSR,Vet Pharma Inc.,WormAway,2.6,10,26.0
2025-12-01,NWD48Q93R73EI9RQ,Pets Pharma,WormGuard,8.42,15,126.3
2025-12-01,2K2SCSL617AONTQN,Animal Meds Ltd.,Zyrtec (Cetirizine),3.9,20,78.0
2026-01-01,TACAQFWKQNV7BYIR,Vet Pharma Inc.,Adequan Canine,13.0,50,650.0
2026-01-01,5WKJ95WZSX3SQNT3,Vet Pharma Inc.,CardioVet,4.16,50,208.0
2026-01-01,DDE6ITO9AL4HEH5Y,Animal Meds Ltd.,Cystaid,6.5,30,195.0
2026-01-01,ESE65SNZYJOPV8S5,Animal Meds Ltd.,Nutra Thrive Canine,7.02,60,421.2
